lat,lng,densityTier,keyword,categoryId,storeId
35.186827,126.817406,5,꽃집,6,1062248
37.446754,126.884472,4,폴바셋,2,2671734
37.544515,127.078245,4,HD현대오일뱅크,3,1658993
35.188823,129.215811,3,약국,2,1391417
37.308556,126.829703,7,아이스크림 할인점,3,276198
37.454374,126.634059,5,카페,1,2090703
37.330227,127.094279,5,피자,4,400182
37.286536,127.053563,3,이디야커피,1,394058
36.828036,127.145071,7,이마트,4,2551741
36.336276,127.390699,7,GS25,2,1320711
37.813638,127.130070,2,파스쿠찌,4,175754
37.566167,126.842520,4,롯데몰,4,1552950
37.584801,127.055486,5,GS칼텍스,3,1748649
37.537722,127.123891,6,백반/한정식,2,1599479
36.889656,126.628493,6,뷔페,5,2451890
37.624413,126.724392,1,뷔페,6,2671505
37.498222,126.932382,6,기념품점,4,1942893
37.918039,127.313340,1,홈플러스,4,230101
37.583433,126.917927,6,주유소,3,1990020
37.533330,127.095700,6,GS25,3,1577330
35.848578,128.595849,4,파리바게뜨,2,1169852
35.823655,128.550556,3,무신사,1,1216985
37.701498,127.192149,2,피자,1,153711
37.416081,126.676649,6,이마트24,1,2125942
34.770238,127.872565,1,요기요,5,915330
36.643563,126.676082,2,카페,1,2488095
37.512187,126.965658,4,GS25,4,1573016
37.492291,126.927658,6,파리바게뜨,2,1510804
37.631215,127.021259,6,던킨도너츠,4,1890756
37.444422,127.164138,6,요양병원,1,634313
35.864515,128.596988,6,치킨,1,1218780
36.603623,127.515376,2,기념품점,2,2611177
35.940227,126.943762,3,GS25,4,2300534
35.831046,127.137855,6,구내식당,1,2366178
36.105600,128.339318,4,SK에너지,6,943039
37.548045,127.023069,5,약국,6,1668075
37.890999,127.054768,4,아이스크림 할인점,4,290371
37.363638,126.934624,7,SK에너지,2,249112
37.369158,127.103817,7,나이키,2,2672899
34.843181,128.427667,4,피자,5,886200
35.208834,127.466134,2,GS25,3,2237236
37.891229,127.050954,4,한의원,1,427327
37.597233,126.950728,3,던킨도너츠,2,1929296
33.506221,126.526173,6,피자,1,2411797
37.298919,126.843718,3,투썸플레이스,1,2677973
36.778128,126.455633,6,이마트24,6,2527928
37.539209,127.082691,6,서점,1,1866258
36.299150,127.333499,6,뷔페,3,1307704
37.516635,127.054302,7,이마트,4,1779720
33.555867,126.751601,1,치킨,2,2412091
37.573310,126.990348,7,이디야커피,1,1977792
35.897433,128.519419,2,요기요,2,1168390
37.492323,126.891109,7,편의점,3,1910249
37.487895,126.580288,2,서점,6,2125392
37.563248,126.747769,2,치킨,4,2145241
35.161699,129.165240,5,치킨,1,1476443
37.660066,126.764437,7,메가MGC커피,1,317018
35.151601,128.700399,3,족발/보쌈,2,922377
37.221459,126.842141,2,배스킨라빈스,4,694518
35.163355,128.955734,2,메가MGC커피,4,1438315
34.890816,128.612543,6,스타벅스,1,814139
35.212495,126.852967,6,배스킨라빈스,2,1118878
36.847805,127.134032,1,생맥주 전문,6,2557127
37.554848,126.945010,5,뷔페,4,1955680
35.724656,126.743608,3,이디야커피,3,2388488
37.492908,127.044273,7,올리브영,1,1983221
37.623720,126.697404,3,구내식당,3,116184
36.318486,127.414607,5,스타필드,4,1284702
37.481491,126.732773,7,주유소,5,2071720
37.634134,127.023829,4,VIPS,1,1538895
37.562046,126.922750,7,카페,1,1694127
37.564722,127.030423,6,스타필드,4,1998848
34.838094,127.897627,4,주유소,4,893438
33.498469,126.543165,5,던킨도너츠,1,2427608
34.948399,128.339517,1,카페,1,819593
35.128340,129.040429,2,파리바게뜨,2,1446608
37.277090,127.014835,6,기념품점,1,703637
37.489294,126.872586,5,서점,4,1518618
37.658194,127.242807,3,배스킨라빈스,3,131085
37.350782,127.946093,7,GS25,2,3687
35.197654,129.095145,6,투썸플레이스,3,1361896
37.500084,126.675451,5,파리바게뜨,3,2075923
34.549797,126.661576,1,치킨,2,2292068
35.799888,127.117221,4,스타필드,2,2330656
37.405440,126.902445,2,카페,2,604519
36.654626,127.497775,4,약국,2,2628893
35.805603,127.126280,3,CU,4,2386900
37.169617,127.122225,4,빵/도넛,3,354879
37.544586,126.865205,5,서점,3,1483866
36.320776,127.401503,5,이마트,4,1282563
37.444854,126.734334,3,횟집,1,2158327
37.633670,127.028086,4,이디야커피,1,1897345
36.784141,126.453748,6,세븐일레븐,2,2455520
37.498411,127.025501,7,이마트,2,2708051
37.560167,126.922109,7,주유소,1,1857570
37.583528,126.928555,5,아이스크림 할인점,4,1938816
37.669916,126.771326,4,한의원,4,670155
35.556806,129.373309,1,세븐일레븐,1,2022521
37.524485,126.817823,4,컬리,4,538601
37.502402,126.769140,7,S-OIL,1,704632
36.440945,128.153699,1,버거,3,933506
36.797587,127.149382,5,파리바게뜨,1,2485513
36.653078,128.439590,2,백반/한정식,2,981366
34.636167,126.776583,4,카페,1,2206380
37.562930,126.829226,6,카페,3,1662087
36.893875,127.024683,2,이마트,4,2513352
35.183796,128.069284,4,투썸플레이스,4,902127
37.569548,127.006473,7,옥션,1,1551825
37.545177,126.974352,6,던킨도너츠,4,1653467
35.177298,126.886482,3,아이스크림 할인점,3,1128335
37.268416,126.952591,3,롯데홈쇼핑,2,489655
36.273254,127.465595,1,국수/칼국수,1,1275717
38.103169,127.706819,2,땡겨요,2,21163
37.308096,126.828463,7,스타벅스,2,588317
35.185797,126.912047,3,백반/한정식,2,1082026
37.515548,126.929092,7,파리바게뜨,1,1998290
37.739251,127.057015,4,옥션,1,629851
37.296875,127.031657,3,홈플러스,1,423072
37.195102,126.977973,2,아이스크림 할인점,2,735209
37.493345,126.847665,5,편의점,2,1738229
35.137098,129.083267,3,정육점,4,1463042
35.213602,129.048820,1,카페,4,1418643
37.593672,127.148528,3,꽃집,3,192474
35.266371,129.087537,5,서점,6,1354445
35.106793,129.038453,6,치킨,3,2693637
34.940683,127.518244,2,주유소,4,2247780
35.582705,129.340766,2,구내식당,4,2053017
37.400399,126.732725,4,정육점,2,2192984
37.530497,126.701097,2,올리브영,1,2101337
35.847481,128.562464,5,세븐일레븐,4,1159826
37.304617,126.858465,3,폴바셋,1,640642
37.255498,127.025659,6,이마트24,6,204967
33.508315,126.517944,6,패밀리레스토랑,3,2436671
37.382198,128.661072,3,기념품점,2,63371
35.551006,129.275958,2,홈플러스,4,2049460
35.859086,128.623461,6,파스쿠찌,6,1198810
37.508159,127.037325,7,투썸플레이스,2,1896592
37.454724,126.707176,7,카페,1,2108551
37.594279,127.050654,5,정육점,3,1896767
37.349532,127.108832,7,SSG.COM,1,235108
37.555626,126.905289,2,빵/도넛,5,1904555
35.222896,128.589288,4,배스킨라빈스,6,920929
36.303832,127.396524,4,정육점,1,1301317
36.816704,128.606140,3,배스킨라빈스,6,1040802
37.402722,126.916531,7,치과병원,1,2666931
33.497068,126.528008,7,떡/한과,4,2410486
35.130490,129.092427,5,치킨,1,1450501
35.488994,129.084610,2,홈플러스,1,803284
37.854812,127.051288,1,경양식,2,191000
35.847034,127.106743,4,GS25,6,2365766
35.955319,128.485218,1,슈퍼마켓,2,1052992
35.170087,129.176060,5,뷔페,1,1473078
38.202143,128.593774,1,카페,6,93965
34.889222,128.636283,3,편의점,1,759328
36.332454,127.428529,7,치킨,4,1320884
37.560069,127.027915,6,배스킨라빈스,4,1517283
37.593023,126.913796,4,치킨,1,1960295
37.734743,127.309485,1,꽃집,1,172309
37.392387,126.974924,5,세븐일레븐,3,710210
37.552057,126.923490,7,편의점,5,2697225
37.622693,126.915371,7,커피빈,4,1937982
36.800346,127.065602,3,카페,3,2523690
35.195803,128.565460,5,다이소,1,901467
34.874232,128.729997,2,포잉,6,868456
37.489974,127.011900,7,정육점,2,1975397
35.147384,126.920238,7,아웃백,4,1100743
35.634532,128.430101,1,쿠팡이츠,4,1193816
37.416322,127.103937,1,버거,1,418674
36.818427,126.664070,1,배달의민족,3,2537133
37.470963,126.932733,4,카페,1,1606887
37.346834,126.738451,3,구내식당,2,359434
36.625908,127.516915,5,치킨,4,2571347
35.098022,128.993438,2,카페,1,1444207
35.544559,129.424127,4,슈퍼마켓,6,2042628
36.670413,127.489620,5,폴바셋,1,2584437
35.688280,127.911862,5,족발/보쌈,1,887074
37.710577,128.185949,1,지그재그,1,45804
35.359766,129.047234,2,엔젤리너스,1,901069
37.195407,127.101970,6,치킨,1,737433
35.184728,129.084232,6,한의원,1,1350502
